Country Name;year;CO2_emissions;CH4_emissions;N2O_emissions;GHG_emissions;GDP
Afghanistan;2002;4.737732386993894e-05;0.0004393403410591763;0.0001493161516178431;0.0006124896673874386;179.42649446762434
Afghanistan;2003;5.048133575830044e-05;0.00043708696356650056;0.000140919141023149;0.0006211715776839457;190.68400878606363
Afghanistan;2004;3.841004317441029e-05;0.0004255079249607428;0.00013557705513606271;0.0005926542354001045;211.38196950719512
Afghanistan;2005;5.174396456388149e-05;0.00041703377569362026;0.00013298897489880536;0.0005757427621133116;242.03137917335147
Afghanistan;2006;6.24275315344817e-05;0.0004112238433031316;0.0001296150133872184;0.0005617649102833351;263.7337346789108
Afghanistan;2007;8.389280566258911e-05;0.0004077299430535249;0.00012805492112775925;0.0005635546470372394;359.6934800305244
Afghanistan;2008;0.00015172091209249917;0.0004048873909198509;0.00012615248473826608;0.000551497849599362;364.6604653885705
Afghanistan;2009;0.00023839854131104857;0.0004049084598655395;0.00011766758245599294;0.0005477912286230129;438.0760344069426
Afghanistan;2010;0.00028998762981914276;0.00046232878531114773;0.00011500763032829957;0.0006095946834801533;543.3030418639327
Afghanistan;2011;0.00040642421711320297;0.0004525034404515421;0.00011256350470739303;0.0005970402333948039;591.1623464508788
Afghanistan;2012;0.0003451487829035535;0.0004416738850043079;0.00010986957443727775;0.0005830570511392052;641.8720337854112
Albania;1990;0.0016781066543497696;0.0007749665149570582;0.0004746981173525243;0.0033812832941127785;617.2304355155054
Albania;1991;0.0013122126001365254;0.0007338978018176864;0.0003080375842952868;0.0025326489918237782;336.58699450462996
Albania;1992;0.0007747249109111409;0.0006987812588638448;0.00031178064076224524;0.0019177943966795594;200.85221977232302
Albania;1993;0.0007237902919696946;0.0007264305901520379;0.0002892810276867226;0.001879962922417498;367.27922507758063
Albania;1994;0.0006002037077682059;0.0008679434930738112;0.0003334557429752932;0.002118073281172838;586.4163396442628
Albania;1995;0.0006545371330052474;0.0008685437909218441;0.000308147070190452;0.002014431122058458;750.6044491788246
Albania;1996;0.000636625312930768;0.0008265096986047809;0.00028437017543693515;0.001953068070944968;1009.977667521058
Albania;1997;0.000490365059535664;0.0007808896346927101;0.00026962078670868326;0.0017471779043865526;717.3805673917353
